DT,VPH,TPH,CPU,MEM,IO
10/15/2014 12:00,191150,66683,31.7,62.1,12.5
10/15/2014 13:00,229633,75372,36.8,58.4,12.4
10/15/2014 14:00,150978,51853,30.9,52,15.2
10/15/2014 15:00,172631,61009,31,62.3,15.8
10/15/2014 16:00,202133,68822,34.1,62.4,15.7
10/15/2014 17:00,176081,55757,33.5,52.9,13.7
10/15/2014 18:00,106946,36589,24.9,56.3,13.1
10/15/2014 19:00,161889,54480,31.5,51.8,16.7
10/15/2014 20:00,179976,55452,28.2,56.7,18
10/15/2014 21:00,201869,64730,31,60,17.6
10/15/2014 22:00,115296,38472,21.4,50.8,13.5
10/15/2014 23:00,66655,26087,20.5,49.1,14.6
10/16/2014 0:00,59558,18634,19.6,43.2,11.8
10/16/2014 1:00,17830,6584,17.2,44.2,14.4
10/16/2014 2:00,3071,1163,15.3,39.3,11.2
10/16/2014 3:00,1078,331,13.1,40.1,13.1
10/16/2014 4:00,5341,1926,17.5,40.4,15
10/16/2014 5:00,15026,4880,14.4,45.8,16.5
10/16/2014 6:00,44260,14083,17.2,39.4,14.3
10/16/2014 7:00,64125,23250,24.6,50.2,11
10/16/2014 8:00,91812,28166,24.1,54.1,14.2
10/16/2014 9:00,140995,48380,28.7,52.2,13.4
10/16/2014 10:00,151250,50373,34,58.9,16.3
10/16/2014 11:00,186845,63032,29.8,59.7,17
10/16/2014 12:00,237810,73479,38,57.6,14.9
10/16/2014 13:00,228464,79908,38.5,70,13.2
10/16/2014 14:00,191452,68194,41,58.5,13.3
10/16/2014 15:00,222108,69483,38.5,57.7,14.6
10/16/2014 16:00,169032,58285,25.4,53.8,11
10/16/2014 17:00,214150,64300,25.6,61.2,14.5
10/16/2014 18:00,166607,52304,26.8,56.9,12.6
10/16/2014 19:00,197106,69014,34.5,59.5,13.6
10/16/2014 20:00,207586,63025,28.2,60.5,16
10/16/2014 21:00,210272,67171,36.6,53.8,14.1
10/16/2014 22:00,134403,45403,21.7,57.6,16.7
10/16/2014 23:00,76623,24831,19,46.4,14.5
10/17/2014 0:00,45873,15399,21.8,48.1,16.1
10/17/2014 1:00,19733,6701,16.7,40.9,14.8
10/17/2014 2:00,4976,1767,13.1,40.7,16.3
10/17/2014 3:00,897,288,15.1,40.3,14.9
10/17/2014 4:00,5986,1748,11.5,39,14
10/17/2014 5:00,14396,4653,17.7,44.7,16.2
10/17/2014 6:00,40492,12674,19.2,40.1,13.2
10/17/2014 7:00,45324,15409,18.6,47.6,13.6
10/17/2014 8:00,85563,32039,22.6,50.5,16.8
10/17/2014 9:00,113310,36306,22.4,54.6,13
10/17/2014 10:00,178034,56216,24.7,57.2,13.9
10/17/2014 11:00,223361,74978,29.7,62.3,13.5
10/17/2014 12:00,166050,62871,29.7,61.2,14.2
10/17/2014 13:00,193866,66697,28,63.4,16.1
10/17/2014 14:00,152815,53696,27.9,56.3,16
10/17/2014 15:00,149911,50154,32.3,53.1,14.4
10/17/2014 16:00,144105,42615,30.7,56.2,12.3
10/17/2014 17:00,149840,52866,26,57.2,17.2
10/17/2014 18:00,134189,50975,23.2,55.6,15.6
10/17/2014 19:00,221705,67576,30.8,61.8,11.1
10/17/2014 20:00,164477,53930,23.8,56.3,13.5
10/17/2014 21:00,150756,51382,23.3,57.2,17.1
10/17/2014 22:00,167161,52077,32.1,55,13.7
10/17/2014 23:00,80368,26804,21.7,42.8,14.6
10/18/2014 0:00,48735,15733,22,43.8,16
10/18/2014 1:00,18967,5749,18.7,42.2,15.1
10/18/2014 2:00,6638,2163,12.4,40.3,15.5
10/18/2014 3:00,813,268,13.1,34.4,14.7
10/18/2014 4:00,4151,1366,15.5,41.3,12.9
10/18/2014 5:00,9900,3321,21,41.9,15.7
10/18/2014 6:00,52230,17374,16.4,47.5,16
10/18/2014 7:00,42819,14827,14.7,49.1,10.6
10/18/2014 8:00,95611,28857,17,47.2,16.8
10/18/2014 9:00,122484,41846,27.7,56.1,16.2
10/18/2014 10:00,158604,54505,31.3,60.6,11.9
10/18/2014 11:00,169323,68868,32.6,58.3,15.4
10/18/2014 12:00,161714,57107,28,58.6,15.4
10/18/2014 13:00,191165,64340,27.3,57.2,14.7
10/18/2014 14:00,136726,49557,24,51.1,13.8
10/18/2014 15:00,109894,39248,27.5,49.4,16
10/18/2014 16:00,122473,41815,27.3,52.6,15.9
10/18/2014 17:00,112241,38822,25.1,47.4,15.5
10/18/2014 18:00,125328,42261,26.2,50.3,12.6
10/18/2014 19:00,125507,37225,21.1,51.5,13.5
10/18/2014 20:00,148537,53149,22.4,54,16.4
10/18/2014 21:00,124517,43801,26.7,52.8,14.1
10/18/2014 22:00,97288,32714,19.7,46.6,14.5
10/18/2014 23:00,68988,20877,19.1,49.8,13.8
10/19/2014 0:00,42242,16501,10.7,50.1,16.3
10/19/2014 1:00,22960,7765,16.2,38.8,12.8
10/19/2014 2:00,2657,929,15.4,38.9,11
10/19/2014 3:00,587,191,11.5,40.5,11.8
10/19/2014 4:00,752,230,14.5,43.8,13.2
10/19/2014 5:00,6428,2043,15,46.3,12.7
10/19/2014 6:00,21397,6526,17.5,43.1,16
10/19/2014 7:00,15775,5158,16.9,37.5,12.8
10/19/2014 8:00,51428,16163,20,47.1,15.8
10/19/2014 9:00,90430,28413,22.4,47.9,16.7
10/19/2014 10:00,147661,47283,31.8,55,15.6
10/19/2014 11:00,193592,62685,34.2,61.7,13.8
10/19/2014 12:00,132328,49402,24.1,55.1,14.5
10/19/2014 13:00,159959,56515,28.7,56,14.4
10/19/2014 14:00,124246,41739,26,50.4,15.7
10/19/2014 15:00,150921,51892,29,60.6,16.2
10/19/2014 16:00,114133,40373,20.8,54,14.8
10/19/2014 17:00,123934,43438,25.7,57.2,15.2
10/19/2014 18:00,156325,51680,29.4,55.4,19
10/19/2014 19:00,148792,55260,30.1,60,17.1
10/19/2014 20:00,152672,54026,31.3,57,16.5
10/19/2014 21:00,166471,56967,30.4,61.2,12.1
10/19/2014 22:00,140292,49662,26.7,51.5,15.4
10/19/2014 23:00,77735,27439,21.2,46.6,14.5
10/20/2014 0:00,42638,16653,17.3,41.8,14.5
10/20/2014 1:00,26350,8549,18.6,46.7,13.6
10/20/2014 2:00,3152,993,18.6,40.5,12.5
10/20/2014 3:00,1260,387,14.7,39.7,16.2
10/20/2014 4:00,4001,1417,20.7,38.2,12.4
10/20/2014 5:00,15945,5063,13.7,41.3,10.5
10/20/2014 6:00,48722,17765,16.8,43.4,14.3
10/20/2014 7:00,63357,23023,21.8,45.6,13.8
10/20/2014 8:00,99050,30802,25.3,49.1,16.9
10/20/2014 9:00,196208,59764,35.3,59.6,10.5
10/20/2014 10:00,207465,64545,34.1,59.9,15.8
10/20/2014 11:00,240777,73631,32.7,66.8,10
10/20/2014 12:00,267322,83752,36.7,64.3,18.1
10/20/2014 13:00,174821,57007,28.2,56.6,14
10/20/2014 14:00,172692,58241,25.3,58.6,12.7
10/20/2014 15:00,172818,57897,28.5,55.3,13.8
10/20/2014 16:00,184941,69104,33.8,57.2,13.8
10/20/2014 17:00,225948,66673,28.3,56.5,18.9
10/20/2014 18:00,198633,59937,32.5,60.5,13.8
10/20/2014 19:00,195695,61494,32.8,61.1,14.5
10/20/2014 20:00,191504,69786,29.5,59.4,15.8
10/20/2014 21:00,215029,79340,34.8,67.8,16.1
10/20/2014 22:00,169576,57190,25.4,60.5,16.4
10/20/2014 23:00,94576,30021,26.3,45.4,18.9
10/21/2014 0:00,52371,17601,21,43.8,15.2
10/21/2014 1:00,24979,8397,25.2,41.4,14.3
10/21/2014 2:00,4318,1370,14.7,40.6,16.4
10/21/2014 3:00,1142,360,6.9,40.2,16.5
10/21/2014 4:00,4126,1267,10.8,43.4,13.8
10/21/2014 5:00,13481,4668,17.6,42.8,13.9
10/21/2014 6:00,36025,12376,17.2,44,10.3
10/21/2014 7:00,86290,26310,19.4,46.3,15.9
10/21/2014 8:00,61042,19762,22.7,49.4,13.8
10/21/2014 9:00,110991,37542,24.6,50.5,18.2
10/21/2014 10:00,175092,53692,23.4,48.7,16.4
10/21/2014 11:00,206046,69627,38.4,63.7,13.1
10/21/2014 12:00,182151,65187,27.4,60.3,14.5
10/21/2014 13:00,208599,69675,33.6,61.6,12.4
10/21/2014 14:00,201500,68067,30.9,62.6,17.5
10/21/2014 15:00,156919,55837,33.2,55.4,13.1
10/21/2014 16:00,206168,66769,32.3,62.3,13.8
10/21/2014 17:00,143884,56089,28.2,56.3,14.6
10/21/2014 18:00,192884,64442,36,56.2,16
10/21/2014 19:00,200895,67745,33.2,60.1,15.6
10/21/2014 20:00,165248,51847,28.5,56.5,18
10/21/2014 21:00,168916,59085,30.1,55.5,8.8
10/21/2014 22:00,144838,50032,32.4,57.4,11.9
10/21/2014 23:00,78113,25519,19,45.7,15.5
10/22/2014 0:00,59829,17966,18,43.4,11.4
10/22/2014 1:00,20216,6853,14.1,45.7,14.7
10/22/2014 2:00,4617,1480,11.9,43,16.3
10/22/2014 3:00,786,287,17.8,37.7,15.9
10/22/2014 4:00,5429,1750,16.4,39.7,14.1
10/22/2014 5:00,13677,4474,15.3,40.1,14.9
10/22/2014 6:00,56097,19481,24.4,46.9,17.1
10/22/2014 7:00,63429,20537,23.4,45.6,15.7
10/22/2014 8:00,107217,32723,25.1,50.5,13.8
10/22/2014 9:00,161754,52535,26.9,56.4,14
10/22/2014 10:00,237948,69268,35.2,63.6,19
10/22/2014 11:00,217102,70885,33.1,64,13.2
10/22/2014 12:00,223072,71462,33,62.8,19.2
10/22/2014 13:00,223688,71498,33.4,61.6,11.8
10/22/2014 14:00,211683,69137,33.2,58.2,14.3
10/22/2014 15:00,159094,52266,30.8,46.9,15.5
10/22/2014 16:00,140475,49940,28.2,59.1,15.3
10/22/2014 17:00,164948,60003,27,53.7,17.2
10/22/2014 18:00,150204,53924,21.2,57.2,18.1
10/22/2014 19:00,161798,54172,27.4,52.2,13.7
10/22/2014 20:00,229147,70129,33.4,60.5,12.4
10/22/2014 21:00,227665,78607,30.6,62.1,12.4
10/22/2014 22:00,163532,49996,19.5,58.8,17.3
10/22/2014 23:00,76533,25311,21.6,53.7,16.1
10/23/2014 0:00,50327,17388,20.7,44.3,13.8
10/23/2014 1:00,28598,9221,22.9,40.4,12.5
10/23/2014 2:00,5386,1631,22.3,37.9,16.2
10/23/2014 3:00,1068,397,17.5,36.2,15.4
10/23/2014 4:00,7987,2683,8.5,43.7,13.1
10/23/2014 5:00,24897,8541,15.5,43.9,15.9
10/23/2014 6:00,70469,21765,17.3,40.3,13.1
10/23/2014 7:00,101515,33732,30.8,52.6,15.7
10/23/2014 8:00,180256,55694,29,56,12.2
10/23/2014 9:00,281753,92436,37.1,64.7,14.4
10/23/2014 10:00,322763,110891,39.8,73.6,12.3
10/23/2014 11:00,413598,131092,47.7,79.9,16.3
10/23/2014 12:00,440465,141975,48.4,82.5,18
10/23/2014 13:00,419281,138875,50.5,85.5,15.3
10/23/2014 14:00,341463,111476,44.3,77,14.6
10/23/2014 15:00,324911,101700,42,72.2,13
10/23/2014 16:00,335513,102972,41.6,71.2,16.9
10/23/2014 17:00,285296,107709,40,74.6,13.7
10/23/2014 18:00,275987,88318,41,68.5,11.1
10/23/2014 19:00,312166,106549,43.3,70.4,12.3
10/23/2014 20:00,251011,84013,40.6,66.2,14.4
10/23/2014 21:00,243642,82238,32.4,62,16.5
10/23/2014 22:00,193282,65380,35,58.4,11.3
10/23/2014 23:00,98273,34698,25.8,46.5,14.7
10/24/2014 0:00,53128,16568,18.4,46.9,16
10/24/2014 1:00,26667,8622,15.9,45.9,14.2
10/24/2014 2:00,2457,822,14.2,39.3,12.1
10/24/2014 3:00,1269,409,16.7,33.6,17.6
10/24/2014 4:00,4367,1577,11.5,42.1,13.6
10/24/2014 5:00,16104,5316,14.1,38,15.9
10/24/2014 6:00,46769,15105,13.1,45.5,15
10/24/2014 7:00,47029,16753,20.7,46,18.1
10/24/2014 8:00,99886,31514,24.9,52.2,16.2
10/24/2014 9:00,120970,40105,27.3,55.5,13.6
10/24/2014 10:00,172854,54977,26.5,57.2,17.1
10/24/2014 11:00,254299,79230,39.1,63.4,15.5
10/24/2014 12:00,169266,54770,29.4,56.7,16
10/24/2014 13:00,191259,62982,32.8,61.7,12.8
10/24/2014 14:00,205208,71821,39.5,60,14.3
10/24/2014 15:00,167335,56309,27.5,51.5,18.5
10/24/2014 16:00,175641,56729,28.1,61.7,13.7
10/24/2014 17:00,177832,59131,39.6,54.3,14
10/24/2014 18:00,230024,71228,34.6,64.6,13.3
10/24/2014 19:00,180904,60896,28.7,55.2,10.7
10/24/2014 20:00,193687,56720,31.1,60.1,13.7
10/24/2014 21:00,152620,54314,31.1,59.3,12.8
10/24/2014 22:00,155830,49311,25.7,54.6,19.1
10/24/2014 23:00,80790,27248,20.4,40.5,16
10/25/2014 0:00,51886,17466,19.2,48.3,14.1
10/25/2014 1:00,24109,8341,11.6,41.5,14
10/25/2014 2:00,4974,1698,19.1,36.9,10.8
10/25/2014 3:00,1643,543,18.7,41.5,12.6
10/25/2014 4:00,4084,1371,12.7,34.5,15
10/25/2014 5:00,15700,5132,17.2,39,21.6
10/25/2014 6:00,39280,12593,16.8,42.6,15.2
10/25/2014 7:00,53505,18213,20.5,46.3,14.9
10/25/2014 8:00,65713,22124,19.8,50,11.1
10/25/2014 9:00,131584,41483,25.9,55.2,15.7
10/25/2014 10:00,202027,70585,31.8,61.5,12.5
10/25/2014 11:00,187758,62635,28.9,59.7,15.1
10/25/2014 12:00,264023,82779,36.4,63.4,15.7
10/25/2014 13:00,163083,54638,25.1,55.9,15
10/25/2014 14:00,183417,56725,29.6,55.3,13.5
10/25/2014 15:00,170253,57209,24.5,57.7,15.2
10/25/2014 16:00,181447,60044,29.6,56.2,13.1
10/25/2014 17:00,158686,49749,28.6,56.3,14.4
10/25/2014 18:00,99810,33069,27.2,46.7,16.8
10/25/2014 19:00,129726,44556,28.7,49.6,14.7
10/25/2014 20:00,102022,35518,27,52.4,12.6
10/25/2014 21:00,141060,47990,28.1,54.6,14.5
10/25/2014 22:00,115304,34752,27.5,46.1,15.8
10/25/2014 23:00,66299,23033,23,46.8,13.4
10/26/2014 0:00,68652,20492,19.4,50.1,13.3
10/26/2014 1:00,25627,8142,22.2,45.2,15.9
10/26/2014 2:00,2984,940,12,39.7,14.8
10/26/2014 3:00,1095,363,23.3,40.5,13.4
10/26/2014 4:00,3830,1221,15,44,15.8
10/26/2014 5:00,5227,2028,17,44.4,18.3
10/26/2014 6:00,14789,5174,17.4,39.4,12.4
10/26/2014 7:00,47577,15916,18.4,51.9,15
10/26/2014 8:00,41261,15601,16.9,38.4,11.1
10/26/2014 9:00,130028,38983,27.6,50.8,16.2
10/26/2014 10:00,152425,48979,26.3,59.3,12.1
10/26/2014 11:00,205864,61713,31.4,59.2,16.5
10/26/2014 12:00,238507,78946,35.5,63.4,12.8
10/26/2014 13:00,206453,71359,31.6,59.4,14.5
10/26/2014 14:00,213744,70395,30.7,64.2,12.2
10/26/2014 15:00,165970,57037,28.2,55.6,15.3
10/26/2014 16:00,167138,53049,28.8,62.4,14
10/26/2014 17:00,162721,55733,27.2,58.6,16.7
10/26/2014 18:00,185540,66865,34.3,64.6,14
10/26/2014 19:00,195123,62460,26.6,58.2,16.2
10/26/2014 20:00,199378,73638,32.3,64.2,16.2
10/26/2014 21:00,167584,58802,20.5,56.3,11.9
10/26/2014 22:00,146600,50041,26.6,52,11.1
10/26/2014 23:00,98577,30423,20.9,53.3,10.2
10/27/2014 0:00,58865,19925,23.6,47.6,14.8
10/27/2014 1:00,22715,8625,16.4,40.1,14.1
10/27/2014 2:00,4793,1518,18.4,35.9,19.4
10/27/2014 3:00,903,308,16.2,44.2,10.8
10/27/2014 4:00,5739,1752,17.8,35.3,12.8
10/27/2014 5:00,20912,6339,16.9,45,14.5
10/27/2014 6:00,58962,19172,18.9,42.6,14.1
10/27/2014 7:00,71993,25323,18.1,42.9,14.1
10/27/2014 8:00,114173,38554,28,51.6,11.6
10/27/2014 9:00,201138,64019,32.4,60.8,16.5
10/27/2014 10:00,240078,76514,30.7,64.4,14.7
10/27/2014 11:00,280670,92480,39.4,69.3,10.1
10/27/2014 12:00,274648,90262,35.6,69.4,12.3
10/27/2014 13:00,279482,94644,40.8,66.8,13.3
10/27/2014 14:00,203402,68450,35.3,58.7,13.3
10/27/2014 15:00,206902,65828,31.2,56.3,15.9
10/27/2014 16:00,226435,77991,36.3,62.3,12.7
10/27/2014 17:00,145266,49092,29.5,53.2,11.8
10/27/2014 18:00,176214,61158,33.1,64.1,13.8
10/27/2014 19:00,199426,66290,32.9,60,17
10/27/2014 20:00,197638,73673,35.9,59.4,15.8
10/27/2014 21:00,276425,97641,37.6,67.9,12.7
10/27/2014 22:00,168129,56148,32.3,62,16.6
10/27/2014 23:00,81605,31106,27.3,45.8,13.3
10/28/2014 0:00,54769,19519,20,48.1,14.9
10/28/2014 1:00,27149,9102,16.6,37,9.9
10/28/2014 2:00,6013,2047,23.2,44.1,14.7
10/28/2014 3:00,1249,404,15.3,37.2,14.5
10/28/2014 4:00,6829,2278,17.4,41.8,14.8
10/28/2014 5:00,20328,6399,15.3,42.6,13.9
10/28/2014 6:00,33958,12243,17.7,46.7,11.5
10/28/2014 7:00,49416,19616,15.3,42.7,14.6
10/28/2014 8:00,99919,34078,21.5,51,16.7
10/28/2014 9:00,179325,58502,28.9,59.5,12.6
10/28/2014 10:00,186619,66306,28.4,63.5,10.7
10/28/2014 11:00,293767,85739,32.3,63.5,11.3
10/28/2014 12:00,308977,90669,39.6,69.8,13.4
10/28/2014 13:00,226985,76885,38.9,63.3,16.4
10/28/2014 14:00,186470,64902,25.3,56.9,15.9
10/28/2014 15:00,246427,84241,38.4,65.1,14.7
10/28/2014 16:00,238305,75741,35.8,57.6,17.6
10/28/2014 17:00,177489,68945,38.5,61.4,18.3
10/28/2014 18:00,206415,67796,28.2,64.9,17.4
10/28/2014 19:00,188556,62314,30.3,61.5,10.8
10/28/2014 20:00,234252,79072,33.4,65.1,15.9
10/28/2014 21:00,273051,83426,41.1,62.5,16.5
10/28/2014 22:00,169229,55422,25.2,53.2,14.3
10/28/2014 23:00,88751,28654,21,46.2,16.1
10/29/2014 0:00,72070,22472,19,42.6,13.9
10/29/2014 1:00,25817,8976,15.1,40.7,14.6
10/29/2014 2:00,3727,1385,10.4,41.1,14.7
10/29/2014 3:00,832,312,13.9,40.2,13.4
10/29/2014 4:00,5092,1626,14.8,37.7,15.7
10/29/2014 5:00,17671,5610,17.3,44.5,17.2
10/29/2014 6:00,46883,14890,23,50.2,13.2
10/29/2014 7:00,67775,22001,23.1,45.9,17.4
10/29/2014 8:00,83989,30016,21.8,43.4,16.5
10/29/2014 9:00,168318,54186,29.6,57.1,15
10/29/2014 10:00,187721,61289,35.8,54.8,17
10/29/2014 11:00,278686,89080,37.9,70.3,14.7
10/29/2014 12:00,272211,85321,37.8,61,17.1
10/29/2014 13:00,183984,65881,36.5,59.1,17.7
10/29/2014 14:00,213282,66574,28,60.9,16.1
10/29/2014 15:00,178729,62706,28.9,61,14.2
10/29/2014 16:00,191860,67706,32.2,60.5,13.8
10/29/2014 17:00,224459,74284,32.1,65,13.4
10/29/2014 18:00,176529,61358,30.8,67,11
10/29/2014 19:00,216446,70666,38.8,60.5,14.4
10/29/2014 20:00,240064,74816,37.4,61.6,12.3
10/29/2014 21:00,246276,77634,34.4,61.6,13.5
10/29/2014 22:00,166447,54160,28.2,53.9,13.7
10/29/2014 23:00,95796,31975,21.4,51.9,13.5
10/30/2014 0:00,62293,21363,18.5,45.4,15
10/30/2014 1:00,27461,8978,20.8,41.7,14.2
10/30/2014 2:00,6668,2060,10.3,42.2,15.5
10/30/2014 3:00,732,261,11.6,41.5,13
10/30/2014 4:00,6021,1915,10.7,39.8,13.1
10/30/2014 5:00,16732,5586,14.1,41.8,14
10/30/2014 6:00,34582,11121,16.8,51,13.8
10/30/2014 7:00,64405,23283,23.6,43.4,14.1
10/30/2014 8:00,102633,33242,23.6,49.6,13.5
10/30/2014 9:00,144896,51491,27.4,55.3,15.1
10/30/2014 10:00,193067,64478,31.9,56.4,17.4
10/30/2014 11:00,281777,94355,35.1,64.1,14.9
10/30/2014 12:00,279177,90611,39.6,67,14.5
10/30/2014 13:00,223561,76358,39.1,60.8,13.3
10/30/2014 14:00,232279,75578,23.9,63.6,16
10/30/2014 15:00,230283,70047,30.4,60.6,14.6
10/30/2014 16:00,176533,61434,28,55.7,15
10/30/2014 17:00,249264,81917,34.5,62.7,15.7
10/30/2014 18:00,187957,69245,27.8,59.7,15.3
10/30/2014 19:00,242002,79145,37.8,68.7,14.2
10/30/2014 20:00,222558,81552,38.6,66.5,15.6
10/30/2014 21:00,247960,82364,33.4,63,15
10/30/2014 22:00,161248,51537,30.4,55.5,15.1
10/30/2014 23:00,83846,29274,16.1,44.7,14.4
10/31/2014 0:00,48288,18140,23,43.3,16.5
10/31/2014 1:00,26142,8309,17.5,44.1,15.6
10/31/2014 2:00,6941,2422,16.7,40.2,12.6
10/31/2014 3:00,1256,390,15.8,38.7,17.6
10/31/2014 4:00,4490,1582,21.8,40.7,13.1
10/31/2014 5:00,13903,4723,16.3,39.6,12.4
10/31/2014 6:00,33557,10968,16.7,43.8,14.6
10/31/2014 7:00,64162,20972,17.9,50.3,15
10/31/2014 8:00,92310,34122,24.4,45.6,12.6
10/31/2014 9:00,167384,55154,31.1,54.2,12.9
10/31/2014 10:00,186001,70040,34.8,61.3,15.3
10/31/2014 11:00,237226,74867,40.1,61.1,13.1
10/31/2014 12:00,273323,87640,40,70.7,16.3
10/31/2014 13:00,225180,78641,34.7,66.4,14.6
10/31/2014 14:00,228128,72815,33.2,63.6,13.7
10/31/2014 15:00,167780,56672,28.9,57.1,13.7
10/31/2014 16:00,239117,74860,39.3,67.3,16.1
10/31/2014 17:00,169663,54431,29.9,53.6,13.3
10/31/2014 18:00,194300,58908,31.9,58.4,17.3
10/31/2014 19:00,208316,72545,38.9,62.1,14.9
10/31/2014 20:00,186666,57043,29.4,53.7,14.1
10/31/2014 21:00,205908,70354,30.5,65.6,14.5
10/31/2014 22:00,160939,56379,28.9,53.3,14
10/31/2014 23:00,92627,32124,24.2,46.9,15.5
11/1/2014 0:00,58235,20939,19,39.3,15.4
11/1/2014 1:00,23372,7617,16.5,41.8,12.9
11/1/2014 2:00,5022,1617,16.2,42.4,15.4
11/1/2014 3:00,1187,396,15,40.6,13.9
11/1/2014 4:00,5212,1844,13.8,39.8,15.7
11/1/2014 5:00,14537,4903,13.7,40.1,16.6
11/1/2014 6:00,35354,12604,16.7,40.9,16.4
11/1/2014 7:00,58080,17895,19,45.4,12.5
11/1/2014 8:00,78213,27401,17.5,49.1,13
11/1/2014 9:00,161845,50959,26.1,51,16.6
11/1/2014 10:00,148535,52088,32,51.5,19.6
11/1/2014 11:00,246340,76321,42.3,64.1,12.5
11/1/2014 12:00,270292,90812,43.6,62.6,16.4
11/1/2014 13:00,232158,83795,36.7,64.1,10.2
11/1/2014 14:00,178263,60730,27.4,61.2,14.5
11/1/2014 15:00,168426,53649,22.9,51,16.1
11/1/2014 16:00,164511,49109,24.1,53.3,12.6
11/1/2014 17:00,184719,63322,30.5,59.4,14.3
11/1/2014 18:00,144903,49856,30.3,54.9,14.4
11/1/2014 19:00,108053,37255,29.7,51.6,14.8
11/1/2014 20:00,176370,54701,30.3,54.9,15.3
11/1/2014 21:00,155065,49829,22.1,55.7,14.2
11/1/2014 22:00,106998,40212,28.2,50.1,15.4
11/1/2014 23:00,81522,27597,26.3,46.1,15.2
11/2/2014 0:00,59260,19581,21.1,46.8,16.4
11/2/2014 1:00,29164,9507,16.7,40,14
11/2/2014 2:00,4169,1505,15.3,40.4,12.9
11/2/2014 3:00,1273,384,23,34.9,14.1
11/2/2014 4:00,1723,585,13.1,42.9,10.2
11/2/2014 5:00,4910,1509,17.3,41.7,14
11/2/2014 6:00,6481,2001,20,37.9,18.2
11/2/2014 7:00,40734,13471,21.1,49,13.8
11/2/2014 8:00,57493,20290,20.1,49.4,13.3
11/2/2014 9:00,64057,20068,19.5,43.2,13.9
11/2/2014 10:00,168323,54563,28.3,58.2,17.4
11/2/2014 11:00,213701,69273,24.6,62.3,20.5
11/2/2014 12:00,242516,78498,33.3,61.3,14.9
11/2/2014 13:00,200157,60507,32.6,58.4,14.6
11/2/2014 14:00,219373,72949,34.2,66.2,14.7
11/2/2014 15:00,154525,49255,26.7,55,12.7
11/2/2014 16:00,160950,56645,24.2,61.7,15.2
11/2/2014 17:00,183114,59557,32,58.5,15.8
11/2/2014 18:00,188354,59411,31.6,55.6,14.8
11/2/2014 19:00,183548,61960,33.1,62,12.4
11/2/2014 20:00,204649,66519,31.4,62.6,14
11/2/2014 21:00,193795,62916,30.2,55,14.5
11/2/2014 22:00,150649,48032,24.5,54.7,13.6
11/2/2014 23:00,102035,31898,24.7,52.3,15.4
11/3/2014 0:00,55589,18045,20.4,47,13.6
11/3/2014 1:00,23133,8360,24.6,37.3,15.2
11/3/2014 2:00,6088,2099,15.6,40,17.4
11/3/2014 3:00,1047,385,13.5,40.1,14
11/3/2014 4:00,5640,1894,18.9,47.5,11.6
11/3/2014 5:00,20848,6846,14.2,36.3,17
11/3/2014 6:00,55016,18390,19.5,45.7,17.3
11/3/2014 7:00,88134,29476,24.2,52.1,11.4
11/3/2014 8:00,111376,38075,26.8,48,14.4
11/3/2014 9:00,199118,68041,37.9,60.3,17.9
11/3/2014 10:00,232833,75139,37,58.7,13.6
11/3/2014 11:00,300143,97599,37.8,64.1,13.6
11/3/2014 12:00,280743,92727,36.6,69.3,15.6
11/3/2014 13:00,188868,74322,32.8,65,16.1
11/3/2014 14:00,241108,78345,33.8,67.2,17.4
11/3/2014 15:00,242878,76596,29.8,63.2,15
11/3/2014 16:00,235390,75133,35.4,59.2,11.9
11/3/2014 17:00,212307,72397,31.5,61.2,13
11/3/2014 18:00,212386,73185,32.8,62.4,12.7
11/3/2014 19:00,227572,70049,34.6,60.3,15
11/3/2014 20:00,230934,85962,37.8,60.6,14.8
11/3/2014 21:00,230118,71324,31.3,59.8,14.8
11/3/2014 22:00,153030,55949,34.7,60.4,17.7
11/3/2014 23:00,109900,35236,23.4,44.4,15.1
11/4/2014 0:00,52211,17511,22.2,43.3,15.7
11/4/2014 1:00,22830,8515,15.7,46.8,11.9
11/4/2014 2:00,3804,1203,12.6,43.5,16.7
11/4/2014 3:00,1021,351,15.2,41.5,16.6
11/4/2014 4:00,4990,1615,18.7,36.6,13.9
11/4/2014 5:00,17346,5706,16.7,37.7,11.8
11/4/2014 6:00,27181,8800,16.2,43.6,15.6
11/4/2014 7:00,49534,17424,13.5,44.2,18.3
11/4/2014 8:00,121916,41191,25.1,54.2,16.9
11/4/2014 9:00,186762,58814,28.1,60.7,16.1
11/4/2014 10:00,230402,72062,33.3,60.6,13
11/4/2014 11:00,239525,73320,34,57.2,12.3
11/4/2014 12:00,263979,83677,33.7,64.1,14.8
11/4/2014 13:00,227311,86160,34.3,66,14.3
11/4/2014 14:00,203482,70733,32.4,61.8,12
11/4/2014 15:00,235819,80267,34.8,66.9,14.4
11/4/2014 16:00,207417,71734,34,64.7,16.8
11/4/2014 17:00,219980,70925,28.7,58.2,15
11/4/2014 18:00,242214,74926,31.1,63.3,16.7
11/4/2014 19:00,175319,59011,31.7,58.1,17.3
11/4/2014 20:00,226892,72516,32,66,17.4
11/4/2014 21:00,233115,80668,35.2,61.3,9.9
11/4/2014 22:00,183951,57067,25.2,51.9,13.2
11/4/2014 23:00,91391,34390,24.9,53.6,13.4
11/5/2014 0:00,52814,17768,18.4,50.1,13.9
11/5/2014 1:00,26018,9021,23.6,40.9,14.5
