DT,VPH,ApacheRPH,TPH,CPU,MEM,IO
11/25/2014 19:00,221279,629494,77220,30.6,46.6,25.9
11/25/2014 20:00,226237,702379,74628,36.1,47.1,25.2
11/25/2014 21:00,243807,745719,82606,39.5,47.3,15.4
11/25/2014 22:00,172021,510053,56315,29.3,46.8,25
11/25/2014 23:00,97661,280681,34292,17.7,46.6,34.9
11/26/2014 0:00,64006,199430,22251,12.3,47,26.7
11/26/2014 1:00,21438,65651,7581,7.8,50.3,30.4
11/26/2014 2:00,6700,19318,2291,5.3,43.6,23.4
11/26/2014 3:00,939,2735,321,5.4,46.4,29.9
11/26/2014 4:00,4803,14315,1472,1.9,46.3,21.1
11/26/2014 5:00,20459,58296,6785,9.8,46.8,21.5
11/26/2014 6:00,37377,110847,11733,9,45.9,31
11/26/2014 7:00,74076,219975,24411,15.1,47.1,25.5
11/26/2014 8:00,108886,332701,35423,19.6,48.8,25.9
11/26/2014 9:00,204505,647547,60646,33.5,47,24.7
11/26/2014 10:00,209970,611425,73886,32.7,47.5,18.4
11/26/2014 11:00,254140,760971,93231,40.5,50.2,26.3
11/26/2014 12:00,262673,861468,86981,41,48.2,28.6
11/26/2014 13:00,276272,846756,88921,43.8,51.2,23.7
11/26/2014 14:00,199235,588833,69233,29.7,46.4,20.2
11/26/2014 15:00,221213,617890,74068,32.4,47.4,24.7
11/26/2014 16:00,209621,622000,65488,30.2,46.4,29
11/26/2014 17:00,232302,721652,69944,36.1,48.1,20
11/26/2014 18:00,220069,666282,74024,34.7,45.2,22.6
11/26/2014 19:00,214014,604432,67574,32.5,47.6,33
11/26/2014 20:00,182399,528143,65518,29.6,48.2,29.7
11/26/2014 21:00,236433,716329,74218,36.7,54.2,31.2
11/26/2014 22:00,163436,518112,53514,29.4,48.8,32.4
11/26/2014 23:00,90291,279345,27758,17.9,48.3,25.6
11/27/2014 0:00,65915,186358,21586,10.8,49.3,23.1
11/27/2014 1:00,29854,86065,9588,7.9,48.3,28.8
11/27/2014 2:00,2708,8039,822,4.1,50.3,18.7
11/27/2014 3:00,1083,3144,363,6.8,44.9,29.1
11/27/2014 4:00,4582,13499,1679,3.8,46.4,38.6
11/27/2014 5:00,16143,49752,5075,5.3,47,25
11/27/2014 6:00,40219,126114,12961,12.6,47.7,22.3
11/27/2014 7:00,84109,253066,26790,16.7,44.7,29.3
11/27/2014 8:00,88734,283232,30774,17.4,49.1,23.3
11/27/2014 9:00,190759,570523,59350,31.4,43.8,26.2
11/27/2014 10:00,246076,750634,80427,40,46.9,30.2
11/27/2014 11:00,271081,872150,86618,44,48.1,20.2
11/27/2014 12:00,251143,735721,87413,35,45.6,24.5
11/27/2014 13:00,245627,741385,87778,36.2,45.3,23.1
11/27/2014 14:00,161138,482537,53271,24.8,49,27.6
11/27/2014 15:00,204281,606455,67530,32.2,48,32.8
11/27/2014 16:00,252965,743640,79266,40.2,47.4,29
11/27/2014 17:00,255788,736906,85549,37,49.4,35.1
11/27/2014 18:00,160497,480313,60847,25.6,47.2,23.9
11/27/2014 19:00,232530,709959,70172,35.8,43.4,28.3
11/27/2014 20:00,217691,616208,71260,34.1,46,22.2
11/27/2014 21:00,216981,622318,69890,31.5,46,33.2
11/27/2014 22:00,189111,583279,61445,31.7,52.4,32.4
11/27/2014 23:00,99070,289908,34129,18.1,44.8,32.6
11/28/2014 0:00,57396,170338,19484,11.9,48.1,34.4
11/28/2014 1:00,26068,75516,9200,8.9,50.8,25.7
11/28/2014 2:00,6183,18539,2052,6.1,49.5,14
11/28/2014 3:00,1103,3372,370,4.4,45.6,32.9
11/28/2014 4:00,4673,14598,1547,6.2,48.2,39.4
11/28/2014 5:00,20007,55176,6201,7.3,46.4,26.7
11/28/2014 6:00,34621,111131,11392,10.9,51.9,29.8
11/28/2014 7:00,73715,215571,25493,15.6,41.9,35.3
11/28/2014 8:00,95065,285749,33628,18.2,48.3,21.3
11/28/2014 9:00,142078,438444,52992,24.6,44.7,29.2
11/28/2014 10:00,204740,615189,72419,31,46.9,29.3
11/28/2014 11:00,210417,604605,78569,31.5,43.9,30.4
11/28/2014 12:00,230163,699709,84120,34.9,50.1,31.4
11/28/2014 13:00,295934,882444,88738,45.6,45,31.4
11/28/2014 14:00,237622,736146,72807,37.3,47.4,21.3
11/28/2014 15:00,204762,623616,66180,31.4,47.2,19
11/28/2014 16:00,201791,636236,63400,31.6,47.5,15.7
11/28/2014 17:00,231568,654506,73032,31.2,45.9,24.5
11/28/2014 18:00,214289,615851,76516,32.6,44.8,25.7
11/28/2014 19:00,159130,457051,59007,26.5,50,32.1
11/28/2014 20:00,201114,608957,70390,31.6,48.3,27.8
11/28/2014 21:00,289150,844653,82989,43.6,47.9,26.5
11/28/2014 22:00,185366,566958,57881,29.2,47.7,27.8
11/28/2014 23:00,89895,264166,30799,18.1,48,30.3
11/29/2014 0:00,73030,219642,23222,14.3,45.5,17.1
11/29/2014 1:00,30660,90772,9939,8.8,47.8,19.5
11/29/2014 2:00,3901,11375,1355,7.8,51.2,32.7
11/29/2014 3:00,1080,3121,330,3.9,47.2,31.6
11/29/2014 4:00,4958,14906,1646,3.9,50.5,30
11/29/2014 5:00,14163,42283,5590,6.7,51.5,23.7
11/29/2014 6:00,33412,98832,10759,9.4,48.8,25.6
11/29/2014 7:00,66034,204824,21158,12.6,47.4,26.4
11/29/2014 8:00,109606,340926,37421,19.5,49.6,31.3
11/29/2014 9:00,151872,489363,48762,28.4,47.9,21.4
11/29/2014 10:00,222258,647911,70709,34.8,47.8,29.7
11/29/2014 11:00,235009,656812,78241,32.2,49.5,24.5
11/29/2014 12:00,288821,817266,91347,40.3,45.7,19.8
11/29/2014 13:00,204972,583275,72708,33,48.1,25.9
11/29/2014 14:00,235405,664648,74345,34.1,49.5,32.1
11/29/2014 15:00,182322,549896,59855,31.2,50.1,32.6
11/29/2014 16:00,219153,649366,70573,36.4,45.4,13.7
11/29/2014 17:00,122598,373123,45317,22,45.7,29.2
11/29/2014 18:00,148976,439907,45249,24.3,45,31.7
11/29/2014 19:00,154514,468545,49093,27.6,46.9,32.4
11/29/2014 20:00,123949,374280,42176,19.9,45,22.4
11/29/2014 21:00,136887,397698,47921,21.4,44.6,24.6
11/29/2014 22:00,145394,415278,43633,23.8,45.4,22.2
11/29/2014 23:00,80309,237323,27186,14.4,49,23.1
11/30/2014 0:00,58093,175695,19936,11.3,48.1,31.1
11/30/2014 1:00,24795,73993,7633,7,45,20.6
11/30/2014 2:00,3813,11716,1270,5.8,44.3,29.3
11/30/2014 3:00,1017,3006,335,6,46.8,26.9
11/30/2014 4:00,2669,8020,971,4.1,51.1,26.8
11/30/2014 5:00,8555,26625,2736,5.4,46.8,29.4
11/30/2014 6:00,11906,34474,3545,5,50.5,24.9
11/30/2014 7:00,30334,85794,9740,8.1,47.1,21.8
11/30/2014 8:00,62201,189852,22209,14.7,46.1,18.9
11/30/2014 9:00,108211,338471,39174,20.9,49.9,26.9
11/30/2014 10:00,179340,526304,58244,26,45.3,24.9
11/30/2014 11:00,218861,645866,70752,34.8,47.2,27.6
11/30/2014 12:00,256617,770239,80303,40.6,47.5,24.4
11/30/2014 13:00,264630,765997,77501,39.7,44.2,23.1
11/30/2014 14:00,202861,602493,63346,32.8,49.6,26.5
11/30/2014 15:00,209237,632362,69015,35.7,46.3,25.2
11/30/2014 16:00,161802,454547,51831,24,43.4,24.5
11/30/2014 17:00,180766,566738,69513,30.9,49.5,23.6
11/30/2014 18:00,193526,574130,66091,31.5,46.8,26.4
11/30/2014 19:00,212398,659680,73687,34.7,47.5,27
11/30/2014 20:00,223776,657294,78326,35,47,23.5
11/30/2014 21:00,172765,508849,64757,29.5,46.7,21.2
11/30/2014 22:00,130047,380517,42756,21.7,51.1,25.9
11/30/2014 23:00,83531,246059,29511,15.3,45.8,24.7
12/1/2014 0:00,63352,178384,21310,13.4,50.2,24.2
12/1/2014 1:00,24597,79893,9290,8,47.8,22.1
12/1/2014 2:00,6257,17659,2030,6.6,46.7,26.3
12/1/2014 3:00,1236,3432,435,3.7,50.3,27
12/1/2014 4:00,8920,28644,2735,5.2,44.7,28.3
12/1/2014 5:00,19947,60025,6246,10.2,47.9,22.3
12/1/2014 6:00,50905,147307,18388,11.4,49.1,33.3
12/1/2014 7:00,85337,277234,33665,16.5,43.1,33.7
12/1/2014 8:00,121543,380980,44630,22.8,46.4,26
12/1/2014 9:00,161565,460146,51616,24.4,45,23.4
12/1/2014 10:00,276360,828760,92717,43.5,46.2,26.2
12/1/2014 11:00,286535,814359,94863,42.2,44.1,30.8
12/1/2014 12:00,270260,850938,93219,43,44.8,32.4
12/1/2014 13:00,252801,770333,84471,38.1,45.7,31.5
12/1/2014 14:00,293431,913818,90188,45.4,50.4,27.2
12/1/2014 15:00,213370,632360,79862,35,51.7,19
12/1/2014 16:00,234594,737698,70123,36.3,47.7,19
12/1/2014 17:00,239623,723412,80620,38.2,46.9,24.9
12/1/2014 18:00,245921,735178,77019,35.8,46.5,20.5
12/1/2014 19:00,245679,709340,79743,37,43.7,26.6
12/1/2014 20:00,301059,900529,95641,46.2,45.7,23.8
12/1/2014 21:00,275525,852193,87949,43.5,52.7,28.4
12/1/2014 22:00,211412,650736,72800,33.8,47.2,30.7
12/1/2014 23:00,97126,281539,35081,15.4,49.5,32.3
12/2/2014 0:00,67647,202607,21145,14.7,46.9,25.8
12/2/2014 1:00,29641,83758,8996,8,44.6,23.9
12/2/2014 2:00,6090,18892,1921,3.2,46.6,31.3
12/2/2014 3:00,998,3053,306,5.9,45.3,23.6
12/2/2014 4:00,4950,15862,1840,5.5,48.7,22.4
12/2/2014 5:00,14500,42187,5444,7.2,45.4,22.2
12/2/2014 6:00,48175,146319,15688,9.3,46.2,24.5
12/2/2014 7:00,61544,183572,20966,13.5,43.8,32.4
12/2/2014 8:00,89646,261948,27307,13.2,46.7,28.5
12/2/2014 9:00,180391,522896,65183,28,50.4,30.6
12/2/2014 10:00,231449,716617,75815,38.3,48.7,20.9
12/2/2014 11:00,255843,796490,88118,39.5,44.1,25.6
12/2/2014 12:00,266075,790569,89446,40.8,50.3,31.2
12/2/2014 13:00,317880,973664,99544,46.3,45,21.9
12/2/2014 14:00,210037,653546,71032,35.6,48,36.9
12/2/2014 15:00,221305,674524,76032,34.5,44.3,29.2
12/2/2014 16:00,225541,656108,82390,31.8,47.9,32.7
12/2/2014 17:00,193478,601984,65392,31.6,46.5,31.9
12/2/2014 18:00,218045,667080,74623,35.5,49.6,22.5
12/2/2014 19:00,190524,570420,67551,34.3,44.6,21.7
12/2/2014 20:00,212418,652206,72758,34.3,46.9,21.8
12/2/2014 21:00,268985,785722,87666,40.6,51.3,11.7
12/2/2014 22:00,176295,526238,56598,28,50.7,26.4
12/2/2014 23:00,97380,287209,34212,17,47.3,27.9
12/3/2014 0:00,61897,188450,19145,14.3,42.4,28
12/3/2014 1:00,29771,92590,9217,11.2,45,19.7
12/3/2014 2:00,5870,18060,1942,8.6,44,31.1
12/3/2014 3:00,1057,3063,368,1.8,48.9,22.6
12/3/2014 4:00,4521,13617,1488,4.4,48.6,25.7
12/3/2014 5:00,20394,61708,6662,7,46.2,22.5
12/3/2014 6:00,63369,197533,22836,13.3,43.5,24.4
12/3/2014 7:00,101804,293803,32195,15.6,44,19.9
12/3/2014 8:00,126240,392831,39276,22,46.1,22.5
12/3/2014 9:00,216439,637955,67176,31.4,47.6,24.9
12/3/2014 10:00,235478,716550,78544,37.5,49.4,20.1
12/3/2014 11:00,278450,826558,79396,42.2,46,14.6
12/3/2014 12:00,260601,844111,92824,44.7,45.3,31.4
12/3/2014 13:00,275360,781762,86430,40.3,44.7,31.3
12/3/2014 14:00,251792,792858,82880,39.8,48.1,28.4
12/3/2014 15:00,211251,614686,76496,33.4,46.8,28.1
12/3/2014 16:00,189171,546193,61996,27.1,45.2,22.3
12/3/2014 17:00,225416,695149,71282,34.6,44.3,27.9
12/3/2014 18:00,202116,622118,63381,32.2,46.5,22.7
12/3/2014 19:00,233739,682637,69877,33.5,50.5,35.4
12/3/2014 20:00,202683,625478,71251,32.3,46.2,26.5
12/3/2014 21:00,275674,883072,88870,44.4,50.5,24.1
12/3/2014 22:00,192353,619038,66195,32.3,46.2,26.4
12/3/2014 23:00,97057,289284,32462,18.1,52.9,32.4
12/4/2014 0:00,53258,153061,18335,11.3,47.6,26.6
12/4/2014 1:00,26206,77938,8870,7.1,47.9,23.9
12/4/2014 2:00,3925,12261,1243,7.7,48.5,17.9
12/4/2014 3:00,1559,4546,493,3.8,48,21.4
12/4/2014 4:00,7937,23145,2329,7.1,48.9,24.9
12/4/2014 5:00,17984,51936,5817,8.4,47.9,25.6
12/4/2014 6:00,39171,110830,13933,9.5,48.2,30.1
12/4/2014 7:00,73025,214635,24019,14.3,44.2,25.4
12/4/2014 8:00,111827,334663,39068,21,46.6,29.9
12/4/2014 9:00,177533,530827,60016,28.2,47.4,30.7
12/4/2014 10:00,245544,704093,84368,35.5,49.1,33.3
12/4/2014 11:00,285630,868233,95720,43.5,47.3,24.3
12/4/2014 12:00,271775,822524,93527,41.1,47.4,25.7
12/4/2014 13:00,269158,782893,81810,40.8,47.7,22.5
12/4/2014 14:00,241592,700750,79875,36.9,48.4,33.1
12/4/2014 15:00,197296,600268,66118,33.7,51.6,25.7
12/4/2014 16:00,182585,543652,65144,28.2,47.9,18.2
12/4/2014 17:00,208692,577493,73212,31.9,51.9,30.7
12/4/2014 18:00,256391,788057,75068,39.1,49.1,30.5
12/4/2014 19:00,235313,713721,78695,36.2,49.7,31.9
12/4/2014 20:00,214608,640618,70393,33.7,51.8,25
12/4/2014 21:00,246055,765865,78339,40.1,48.5,33
12/4/2014 22:00,198429,584964,64206,32.4,44,27.2
12/4/2014 23:00,87733,260335,31779,16.3,45.7,26.7
12/5/2014 0:00,67026,208905,20124,13.3,46.7,29.4
12/5/2014 1:00,31221,93036,9705,11.3,49.7,19.3
12/5/2014 2:00,4588,13885,1411,7.8,48,24.3
12/5/2014 3:00,860,2520,269,3.7,47.7,30.5
12/5/2014 4:00,7124,22606,2390,4.9,47.8,30.1
12/5/2014 5:00,20529,63116,6643,6,46.7,27.9
12/5/2014 6:00,31318,90110,10004,8.9,48.6,24.8
12/5/2014 7:00,102641,311616,32145,19.9,42.6,27.8
12/5/2014 8:00,117661,358534,38928,20.3,48.6,18.9
12/5/2014 9:00,178316,520828,54842,27.4,51.7,25.2
12/5/2014 10:00,171616,537131,62801,31.6,46.3,17.8
12/5/2014 11:00,199749,597348,76601,32,46,30.5
12/5/2014 12:00,238365,713911,79833,34.4,49.3,26.3
12/5/2014 13:00,252980,780351,78184,39.8,47.9,29.8
12/5/2014 14:00,220752,659599,72259,34.1,47.2,27.6
12/5/2014 15:00,163576,494734,59834,26.2,49.2,29.2
12/5/2014 16:00,226463,651211,73810,34.2,49.7,21.9
12/5/2014 17:00,189573,563725,58004,30.5,48.1,22.7
12/5/2014 18:00,149647,446356,52348,23.2,45.7,32.1
12/5/2014 19:00,141842,411307,54146,24.2,47.9,29.9
12/5/2014 20:00,251300,749173,80179,37.8,52.2,28.8
12/5/2014 21:00,211486,626629,74297,33.4,46.6,24.4
12/5/2014 22:00,190207,545894,59548,26.7,42.7,31.9
12/5/2014 23:00,81658,243109,31187,15.2,48.3,29.1
12/6/2014 0:00,72371,216320,20838,13.1,46.1,33.2
12/6/2014 1:00,28490,82125,9530,8.3,49.1,26.3
12/6/2014 2:00,4459,13182,1562,4.7,47.7,18.8
12/6/2014 3:00,1027,3284,359,4.5,48.6,29.7
12/6/2014 4:00,4730,14551,1565,7.9,50.1,28.5
12/6/2014 5:00,17675,48985,5786,5.1,48.4,30.7
12/6/2014 6:00,45355,139921,16205,11.3,45.2,29.5
12/6/2014 7:00,58452,175795,19401,11.8,49.8,22.1
12/6/2014 8:00,101803,297495,32960,18.9,48.8,27.8
12/6/2014 9:00,156626,447834,53146,24.1,47.2,27.1
12/6/2014 10:00,258702,775068,76514,39.7,45.9,26.4
12/6/2014 11:00,229670,709218,80961,38,46.6,37.1
12/6/2014 12:00,293497,851671,87149,43.9,48.7,19.9
12/6/2014 13:00,201419,606484,65057,32,51.5,28.9
12/6/2014 14:00,185911,541062,61809,28.3,47.2,25.1
12/6/2014 15:00,186658,544755,61666,29.5,48.5,26.5
12/6/2014 16:00,181023,580001,55751,24.8,47.9,37.9
12/6/2014 17:00,187339,571771,61504,31.7,50.9,28.5
12/6/2014 18:00,169787,530794,51817,29.1,46.3,29.7
12/6/2014 19:00,174231,537445,59157,31.7,48.8,28.2
12/6/2014 20:00,125501,385542,47452,23.4,47.1,20.5
12/6/2014 21:00,165935,538197,52413,29.1,47.8,24.6
12/6/2014 22:00,120220,365919,38475,21.9,48.6,25
12/6/2014 23:00,86723,253828,23608,16.2,48.8,28.3
12/7/2014 0:00,47904,143278,18403,12.6,50.8,27.6
12/7/2014 1:00,28182,84558,8970,12.4,46.1,21.5
12/7/2014 2:00,3441,10141,1112,8,47,24.5
12/7/2014 3:00,1210,3646,378,4,47.9,29.7
12/7/2014 4:00,1673,5150,517,3.9,49.9,26.7
12/7/2014 5:00,6088,17791,2068,7.1,48.4,18.5
12/7/2014 6:00,13438,45219,4779,7.9,46.6,25
12/7/2014 7:00,16808,50712,5845,9.1,49.4,29.2
12/7/2014 8:00,60447,194125,21370,12.4,46.2,35.4
12/7/2014 9:00,100186,306542,30994,20.3,50.9,17.6
12/7/2014 10:00,216612,633917,66032,32.9,43.2,24.9
12/7/2014 11:00,167290,486222,58634,26,45.8,31
12/7/2014 12:00,190897,606514,63083,31.1,48.4,23.5
12/7/2014 13:00,216217,621728,76035,31.1,45.3,17.1
12/7/2014 14:00,195970,609328,67226,33.4,47.7,26.4
12/7/2014 15:00,190678,565868,67183,30,46.4,23.1
12/7/2014 16:00,164687,487592,56338,27.8,47.2,26.2
12/7/2014 17:00,199183,618399,61725,32.2,43.6,30
12/7/2014 18:00,185140,560595,65719,28.6,47.6,19.5
12/7/2014 19:00,221452,638278,66346,35.1,46,23.4
12/7/2014 20:00,215614,645394,70599,33.1,46.5,27.1
12/7/2014 21:00,207289,609505,66652,32.8,48.2,22.3
12/7/2014 22:00,144756,417994,53154,23.4,52.8,21.2
12/7/2014 23:00,92389,264749,32570,14.8,44.7,31.1
12/8/2014 0:00,60428,184096,20715,15.6,48.1,29
12/8/2014 1:00,25500,75944,8139,7.2,48.4,23.6
12/8/2014 2:00,5920,18072,1945,8,46.1,21
12/8/2014 3:00,907,2801,326,5,49,24
12/8/2014 4:00,4598,13147,1708,4.6,45.6,31.7
12/8/2014 5:00,17915,52821,5701,6.8,49.6,28.9
12/8/2014 6:00,47996,148509,16341,14,51.2,31
12/8/2014 7:00,82876,254990,27595,17.6,48.3,24.6
12/8/2014 8:00,109310,344283,39324,20.1,51.1,26
12/8/2014 9:00,213192,654736,67696,33.9,44.6,23.8
12/8/2014 10:00,215029,651319,76163,33.2,47,24.3
12/8/2014 11:00,212089,641002,72596,31.4,49.1,30.3
12/8/2014 12:00,253555,717366,92850,34.8,45,28.1
12/8/2014 13:00,264465,789340,88692,39,45.1,28.5
12/8/2014 14:00,272439,823550,86623,40.8,48.4,21.5
12/8/2014 15:00,237122,722079,78428,36.4,45.1,27.8
12/8/2014 16:00,251492,788831,82579,42.2,49,33
12/8/2014 17:00,219747,648003,72632,35.7,50,33.9
12/8/2014 18:00,227257,671651,64341,34.9,44.3,22.7
12/8/2014 19:00,281802,799601,88982,40.5,47.7,25.8
12/8/2014 20:00,319359,1010546,96169,49.6,48.7,30.5
12/8/2014 21:00,264616,831952,90081,43.1,42,24.1
12/8/2014 22:00,181426,543275,59240,30.3,46.7,26.8
12/8/2014 23:00,107881,341120,35424,19.5,47.4,29.2
12/9/2014 0:00,55003,163067,17799,11.1,50.1,23.1
12/9/2014 1:00,21972,68006,8188,5.7,43.6,21.5
12/9/2014 2:00,4996,14267,1710,5.2,47.1,30.4
12/9/2014 3:00,607,1921,228,5.4,45.6,22.5
12/9/2014 4:00,4132,12144,1235,4.7,47.2,23.6
12/9/2014 5:00,15663,46224,5645,6.4,47.6,34.4
12/9/2014 6:00,29914,91080,9303,8.8,49,29.2
12/9/2014 7:00,72757,212744,21549,14.2,45.5,17.4
12/9/2014 8:00,117655,367575,39022,23,46.7,27.5
12/9/2014 9:00,179467,529043,53731,27.9,49.1,20
12/9/2014 10:00,231275,686738,78482,37.1,50.5,21.5
12/9/2014 11:00,251092,719614,77893,35.1,45,29
12/9/2014 12:00,269299,803117,95621,41.6,48,37.4
12/9/2014 13:00,260335,798006,82852,42.1,49.6,20.3
12/9/2014 14:00,185624,580604,62442,31.2,47,26.6
12/9/2014 15:00,158781,463552,53373,24,48.5,23.3
12/9/2014 16:00,239426,717515,83079,35.5,48.8,26.4
12/9/2014 17:00,188845,574384,62679,30.8,44.8,22.3
12/9/2014 18:00,148686,455229,55077,24.9,45.2,22.8
12/9/2014 19:00,159412,448937,53512,25,43.9,23.2
12/9/2014 20:00,225595,678392,68470,36.9,45.1,26.7
12/9/2014 21:00,311249,945581,88109,45.9,47.8,31
12/9/2014 22:00,162732,503172,60238,28.2,49.2,27.7
12/9/2014 23:00,94589,289679,30057,19,50,40.3
12/10/2014 0:00,62749,185715,19394,14.2,49.2,28.9
12/10/2014 1:00,25592,72076,8450,8.4,45.9,26.8
12/10/2014 2:00,5954,17820,2025,6.3,46.8,26.2
12/10/2014 3:00,822,2415,273,3.6,47.2,22.7
12/10/2014 4:00,3965,11535,1293,5.1,50.8,33.3
12/10/2014 5:00,15851,49521,5253,7.5,48.1,28
12/10/2014 6:00,56408,161928,17378,12.8,49.5,38.4
12/10/2014 7:00,59608,171932,19678,9.5,46.7,27
12/10/2014 8:00,96605,286220,36716,17.2,47,26.9
12/10/2014 9:00,164657,482601,54094,26.1,46.6,24.3
12/10/2014 10:00,236949,688602,78480,36.5,48.4,22.6
12/10/2014 11:00,257450,798373,88711,39.7,47.9,37.8
12/10/2014 12:00,253164,782519,90654,37.7,43.3,25.9
12/10/2014 13:00,199706,577708,72045,29.8,43.1,20.3
12/10/2014 14:00,168485,499134,68303,26.8,45.7,27.2
12/10/2014 15:00,185595,522850,70043,29.2,48.2,36.6
12/10/2014 16:00,234067,701478,74326,36.1,46.6,19.9
12/10/2014 17:00,232997,723363,71375,37,48,27
12/10/2014 18:00,201499,600388,63535,32,45.6,24.1
12/10/2014 19:00,188944,601339,64690,31.4,48.1,33
12/10/2014 20:00,231514,695423,76416,36,46.4,29.2
12/10/2014 21:00,232548,693864,76814,36.9,44.9,21.3
12/10/2014 22:00,151645,445160,54089,24.9,47.9,15.3
12/10/2014 23:00,101147,289037,31551,19.8,45.3,25.8
12/11/2014 0:00,45157,141470,16562,12,44.8,25.3
12/11/2014 1:00,19794,58465,6738,6,52.1,26.3
12/11/2014 2:00,5720,16713,1899,3.4,47.6,32.5
12/11/2014 3:00,893,2726,330,5.2,46.5,23.9
12/11/2014 4:00,4753,14277,1761,8.4,48.7,19.2
12/11/2014 5:00,14139,42918,4611,10.6,48.8,22.2
12/11/2014 6:00,28035,84512,9581,9.9,50,29.6
12/11/2014 7:00,78553,230009,25239,13.3,46.2,25.8
12/11/2014 8:00,118755,359582,36691,19.3,51.5,29.8
12/11/2014 9:00,119159,361810,43687,22.3,49.8,28.3
12/11/2014 10:00,242628,740431,81561,38.1,47.5,34.9
12/11/2014 11:00,208649,625189,74045,32.8,50,27.6
12/11/2014 12:00,259729,733970,88343,37.8,51.4,25.9
12/11/2014 13:00,181195,573047,64969,32,48.9,32.5
12/11/2014 14:00,181482,551014,64552,30.2,44.6,26.3
12/11/2014 15:00,187071,545935,66403,28.7,47,38.1
12/11/2014 16:00,224288,625709,68128,34.1,47.2,26.8
12/11/2014 17:00,188585,555524,64664,28.3,50.1,25
12/11/2014 18:00,175783,497615,63197,29.3,46.8,32.3
12/11/2014 19:00,210821,632479,66678,32.9,45.6,24.9
12/11/2014 20:00,227430,690084,75479,39,47.3,22.1
12/11/2014 21:00,239657,734625,75233,40.2,46.7,31.1
12/11/2014 22:00,150514,453285,50581,27.7,45.1,32.3
12/11/2014 23:00,96838,292482,31139,18.9,48.1,26.6
12/12/2014 0:00,51208,153214,17116,12.6,50.5,27.9
12/12/2014 1:00,24020,67793,7873,8.4,47.9,31.4
12/12/2014 2:00,3293,10343,1067,7.5,49.7,22.1
12/12/2014 3:00,769,2186,262,2.9,50.1,26.2
12/12/2014 4:00,4001,12480,1296,6.5,50.1,34
12/12/2014 5:00,14668,42041,4737,7.2,50.2,32.1
12/12/2014 6:00,54425,163332,17293,10.6,43.8,25.3
12/12/2014 7:00,52818,162093,17896,12.9,46.3,21.4
12/12/2014 8:00,93743,294897,30816,16.3,45.7,23.3
12/12/2014 9:00,170577,499441,52483,27.9,47,25.8
12/12/2014 10:00,197420,608171,64842,31,46.5,27
12/12/2014 11:00,257564,779530,81948,37.3,49.8,33.1
12/12/2014 12:00,200310,577461,73413,32.1,49.9,23.7
12/12/2014 13:00,221323,698392,73729,36.4,48.3,34.6
12/12/2014 14:00,154605,451764,54969,22.6,46.4,26.6
12/12/2014 15:00,194083,543876,64700,32.2,44.5,29.4
12/12/2014 16:00,205484,584335,64103,30.2,49.1,26.7
12/12/2014 17:00,217689,652786,67688,35.7,50.6,28.7
12/12/2014 18:00,189620,575094,64958,30.5,46.2,28.2
12/12/2014 19:00,222579,668439,71618,35.4,49.1,21.8
12/12/2014 20:00,158050,485457,62079,27.6,51,36.1
12/12/2014 21:00,195162,588590,68814,30.3,47.7,20.7
12/12/2014 22:00,165813,496733,55726,26.3,49.5,14.3
12/12/2014 23:00,81737,232446,26433,13.3,49.5,31.3
12/13/2014 0:00,42000,128476,16138,9.6,45.5,22.4
12/13/2014 1:00,19661,62081,6419,8.3,48.4,25.2
12/13/2014 2:00,5262,15589,1756,5.5,46.2,22.6
12/13/2014 3:00,1613,4779,524,4.6,48,26.9
12/13/2014 4:00,5147,15275,1685,5.2,49.6,21.3
12/13/2014 5:00,11104,33564,4124,8,46.5,31.8
12/13/2014 6:00,47913,141535,15826,12,49.9,28.1
12/13/2014 7:00,56126,173940,21531,14,49,32.2
12/13/2014 8:00,83560,266176,27362,17.8,48.1,25.6
12/13/2014 9:00,151830,465344,49223,25.2,49.9,28.3
12/13/2014 10:00,197706,572847,64006,32.1,47.6,25.9
12/13/2014 11:00,241487,736119,77013,37.6,47.1,21.8
12/13/2014 12:00,279980,868441,77860,46.7,47.4,20.7
12/13/2014 13:00,226889,693731,70404,35.8,49.2,23.8
12/13/2014 14:00,189349,535411,61302,28.4,49,23.8
12/13/2014 15:00,163766,536513,53138,29.9,49.8,23.4
12/13/2014 16:00,116915,358326,34786,21.7,44.4,22.4
12/13/2014 17:00,150152,450737,45316,25.8,45.6,33.5
12/13/2014 18:00,172094,553149,51993,29.3,50.8,21.3
12/13/2014 19:00,140908,426746,44455,24.1,47.2,23.6
12/13/2014 20:00,142199,441155,46773,25,49.3,26.4
12/13/2014 21:00,147903,435708,53056,28,50.2,23.5
12/13/2014 22:00,87234,260173,29769,18.1,44.6,23.3
12/13/2014 23:00,68969,216197,22317,14.1,48.1,27.2
12/14/2014 0:00,53728,154655,17685,12.8,46.9,26
12/14/2014 1:00,19551,58999,6236,7.7,49.2,30.6
12/14/2014 2:00,3200,9632,1117,5.9,47.5,30.1
12/14/2014 3:00,456,1379,142,5.4,46.4,32
12/14/2014 4:00,121,368,42,4.1,46.7,32
12/14/2014 5:00,9956,29362,3245,7.1,48.7,31.9
12/14/2014 6:00,25241,72732,8053,8.7,52.4,32.5
12/14/2014 7:00,68215,196434,20936,14.3,48.1,28.1
12/14/2014 8:00,57086,165085,17452,11.7,45.9,26.6
