Datetime,VPH,TPH,CPU,MEM,IO,StorageGB,StorageCapacityGB
11/20/2014 2:00,5236,1788,20.7,26.7,11.7,30.880455,64
11/20/2014 3:00,981,323,10.7,18.6,10.6,30.880486,64
11/20/2014 4:00,4552,1419,9.9,21.5,5.5,30.880622,64
11/20/2014 5:00,23943,7032,19.4,31.4,14.1,30.881292,64
11/20/2014 6:00,57124,20633,22.1,26.1,23.9,30.88326,64
11/20/2014 7:00,60026,20570,22.2,30.7,23.3,30.885222,64
11/20/2014 8:00,120084,39796,18.4,34.1,38.7,30.889017,64
11/20/2014 9:00,190065,53667,23.5,42.8,52.8,30.894135,64
11/20/2014 10:00,235519,73880,30,49.4,70.5,30.901181,64
11/20/2014 11:00,219777,81391,29.7,47.7,73.7,30.908943,64
11/20/2014 12:00,237135,81438,24.4,52.4,74.4,30.916709,64
11/20/2014 13:00,208712,67698,23.8,42.6,63.3,30.923165,64
11/20/2014 14:00,216872,71963,25.5,43.9,65.7,30.930028,64
11/20/2014 15:00,178294,60314,26.4,44.6,49.7,30.93578,64
11/20/2014 16:00,234868,79597,33.2,49,72.2,30.943371,64
11/20/2014 17:00,176808,59678,28.1,40.8,56,30.949063,64
11/20/2014 18:00,177366,56128,23.4,42,50.2,30.954415,64
11/20/2014 19:00,157734,55277,25.6,40.2,48.9,30.959687,64
11/20/2014 20:00,207749,71932,27,50.9,68.1,30.966547,64
11/20/2014 21:00,232493,73202,25.8,45.4,68.5,30.973528,64
11/20/2014 22:00,141941,45064,14.4,38.7,39.8,30.977826,64
11/20/2014 23:00,72717,25377,21,30.7,29.7,30.980246,64
11/21/2014 0:00,52249,19320,24,27.5,21.2,30.982088,64
11/21/2014 1:00,24202,7982,13.4,30.4,15.5,30.98285,64
11/21/2014 2:00,6605,2131,15.1,32,6.9,30.983053,64
11/21/2014 3:00,1264,440,14.5,29,7.2,30.983095,64
11/21/2014 4:00,4961,1542,15.7,23.1,6.6,30.983242,64
11/21/2014 5:00,11828,3967,13.5,23.3,9.1,30.98362,64
11/21/2014 6:00,38590,14349,17.2,27.2,21.3,30.984989,64
11/21/2014 7:00,70176,21280,19.7,28.9,25.5,30.987018,64
11/21/2014 8:00,76622,25236,22,32.6,27.8,30.989425,64
11/21/2014 9:00,123242,45389,18.7,37.6,45.2,30.993753,64
11/21/2014 10:00,212003,62472,23.1,43.7,56.6,30.999711,64
11/21/2014 11:00,212032,75877,29.3,49.1,67.4,31.006947,64
11/21/2014 12:00,247389,77332,27.6,50.4,71.1,31.014322,64
11/21/2014 13:00,181881,60534,28.5,41.8,57.7,31.020095,64
11/21/2014 14:00,168669,58307,21.4,43.4,55.2,31.025656,64
11/21/2014 15:00,179185,59283,20.3,37.5,52.5,31.031309,64
11/21/2014 16:00,173800,59982,25.5,37.8,57.5,31.03703,64
11/21/2014 17:00,176553,64552,22.5,42.9,56,31.043186,64
11/21/2014 18:00,166155,62916,21.2,42.2,57.6,31.049186,64
11/21/2014 19:00,191841,72618,27.6,41.2,66,31.056111,64
11/21/2014 20:00,146741,53836,22.1,43.2,49.9,31.061246,64
11/21/2014 21:00,180213,61812,23,41.2,54.5,31.067141,64
11/21/2014 22:00,142389,48566,24.3,43.6,46.4,31.071772,64
11/21/2014 23:00,85699,27712,21.4,33.5,30.5,31.074415,64
11/22/2014 0:00,53028,17117,16.1,27.6,18.2,31.076047,64
11/22/2014 1:00,20329,6941,18.4,23.5,14.9,31.076709,64
11/22/2014 2:00,6556,2057,13.5,21.7,7.2,31.076906,64
11/22/2014 3:00,1159,382,12.8,24.4,6,31.076942,64
11/22/2014 4:00,3287,1252,10.2,25.8,8.7,31.077061,64
11/22/2014 5:00,15044,5186,17,32,15.3,31.077556,64
11/22/2014 6:00,43820,13786,23.4,32.6,20,31.078871,64
11/22/2014 7:00,66281,22558,17.3,27.9,25.4,31.081022,64
11/22/2014 8:00,73071,22862,15.4,30.8,25.9,31.083202,64
11/22/2014 9:00,166042,51578,23.5,38.8,44,31.088121,64
11/22/2014 10:00,204165,63318,23,42.6,60,31.09416,64
11/22/2014 11:00,197311,67292,29.6,47.6,62.8,31.100577,64
11/22/2014 12:00,222895,70490,23.5,52.4,63,31.107299,64
11/22/2014 13:00,203074,67888,26.2,43.5,63.4,31.113774,64
11/22/2014 14:00,164481,59182,29.7,40.5,55,31.119418,64
11/22/2014 15:00,183468,60009,23.8,41.4,60.7,31.125141,64
11/22/2014 16:00,134722,48715,28.4,47,47,31.129786,64
11/22/2014 17:00,136312,45899,23.8,35.7,41.6,31.134164,64
11/22/2014 18:00,152990,54880,20.7,38.7,51.5,31.139397,64
11/22/2014 19:00,129031,40395,24.6,34.8,37.6,31.14325,64
11/22/2014 20:00,158338,49777,19.6,36.2,45.1,31.147997,64
11/22/2014 21:00,185605,58285,26.5,40.7,55.1,31.153555,64
11/22/2014 22:00,107646,32248,20.8,34.8,34.7,31.156631,64
11/22/2014 23:00,68968,24530,17.7,31.8,26.7,31.15897,64
11/23/2014 0:00,57630,17833,15.4,28,18.5,31.160671,64
11/23/2014 1:00,26761,9182,14.8,27.6,15.9,31.161547,64
11/23/2014 2:00,6290,2115,18.5,27.7,7,31.161748,64
11/23/2014 3:00,1060,382,16.2,28.2,4.4,31.161785,64
11/23/2014 4:00,5655,1738,13.4,26.7,8.5,31.16195,64
11/23/2014 5:00,8611,3092,15,26.7,9,31.162245,64
11/23/2014 6:00,70188,22419,23.4,30.5,25.5,31.164383,64
11/23/2014 7:00,95027,29276,20.4,31.2,30,31.167175,64
11/23/2014 8:00,87775,28075,16.7,33.8,33,31.169853,64
11/23/2014 9:00,147661,48498,22.1,41,48,31.174478,64
11/23/2014 10:00,206092,77112,30.4,45.3,69.2,31.181832,64
11/23/2014 11:00,381488,117016,38.1,57,100,31.192991,64
11/23/2014 12:00,392266,120904,40.4,59.1,100,31.204522,64
11/23/2014 13:00,342821,106006,32.5,54.7,92.9,31.214631,64
11/23/2014 14:00,320359,99057,30.9,52,86.7,31.224078,64
11/23/2014 15:00,277967,107330,28.3,56.5,91.1,31.234314,64
11/23/2014 16:00,268374,90854,29.1,54.2,78.9,31.242978,64
11/23/2014 17:00,225956,86092,29.4,45.5,77.1,31.251189,64
11/23/2014 18:00,287033,90156,35.6,47.6,82.9,31.259787,64
11/23/2014 19:00,267883,98417,29.1,55.5,83.8,31.269172,64
11/23/2014 20:00,248674,91094,26.1,54.2,79.7,31.27786,64
11/23/2014 21:00,205068,68628,23,42,63,31.284405,64
11/23/2014 22:00,156887,53941,23.9,43.6,47.5,31.289549,64
11/23/2014 23:00,116809,36820,18.2,37.1,36.1,31.29306,64
11/24/2014 0:00,61876,19239,14.1,22.3,21.8,31.294895,64
11/24/2014 1:00,27646,9034,12.7,25.9,18.8,31.295757,64
11/24/2014 2:00,5219,1774,12.3,30.4,7,31.295926,64
11/24/2014 3:00,918,309,20.9,26.3,3.7,31.295955,64
11/24/2014 4:00,4427,1426,16.6,27.6,8.9,31.296091,64
11/24/2014 5:00,17384,6203,18.4,27.5,11.7,31.296683,64
11/24/2014 6:00,36103,11544,19,28.7,15,31.297784,64
11/24/2014 7:00,67442,24409,21.2,31.4,25.7,31.300112,64
11/24/2014 8:00,139703,45031,21.3,38.3,43.8,31.304406,64
11/24/2014 9:00,143275,55478,23.8,41.4,49.5,31.309697,64
11/24/2014 10:00,229702,78004,30,44.7,70.6,31.317136,64
11/24/2014 11:00,213735,81410,29.4,51.1,74.3,31.3249,64
11/24/2014 12:00,214230,76973,32.5,47.7,71.7,31.332241,64
11/24/2014 13:00,288684,93153,28.7,52.2,82.3,31.341124,64
11/24/2014 14:00,226525,73994,28.5,49.5,71.6,31.348181,64
11/24/2014 15:00,265045,84250,27,50.2,76.2,31.356216,64
11/24/2014 16:00,201158,69551,32.1,46.5,66.1,31.362849,64
11/24/2014 17:00,184688,61272,22.8,39.8,58.1,31.368692,64
11/24/2014 18:00,259963,79722,21.5,45.7,74.6,31.376295,64
11/24/2014 19:00,175687,64218,26.6,39.6,58.8,31.382419,64
11/24/2014 20:00,262558,86306,30.8,49.9,80.6,31.39065,64
11/24/2014 21:00,270607,99392,28.6,49.8,89,31.400129,64
11/24/2014 22:00,150173,53196,24.7,41.7,50.1,31.405202,64
11/24/2014 23:00,99463,32867,21.8,38.1,36.3,31.408336,64
11/25/2014 0:00,58691,21999,19.5,34.4,21,31.410434,64
11/25/2014 1:00,25766,9762,14.5,24.5,14.9,31.411365,64
11/25/2014 2:00,5216,1864,16.4,27.4,10.4,31.411543,64
11/25/2014 3:00,1355,432,14.1,25.5,6.4,31.411584,64
11/25/2014 4:00,4319,1445,17.7,21.4,8.9,31.411722,64
11/25/2014 5:00,16428,5796,18.1,29.5,15.3,31.412275,64
11/25/2014 6:00,34307,11935,17.1,29.6,11.2,31.413413,64
11/25/2014 7:00,66469,22731,17,30.7,22.3,31.415581,64
11/25/2014 8:00,93814,33187,14.6,38,40.4,31.418746,64
11/25/2014 9:00,169726,59664,22.3,38.1,54.9,31.424436,64
11/25/2014 10:00,205377,74591,29.3,47.7,66.1,31.431549,64
11/25/2014 11:00,207280,82636,24.6,44.2,77.6,31.43943,64
11/25/2014 12:00,280940,94150,36.4,41,88.3,31.448409,64
11/25/2014 13:00,238402,79726,21.5,42.7,70.1,31.456012,64
11/25/2014 14:00,202392,69500,24.3,47,62,31.46264,64
11/25/2014 15:00,238196,71145,26.5,43.8,65.4,31.469425,64
11/25/2014 16:00,214672,67987,26.3,44.6,60.5,31.475909,64
11/25/2014 17:00,226658,73836,28.4,41.5,68.5,31.48295,64
11/25/2014 18:00,197268,63358,27.1,42,55.4,31.488993,64
11/25/2014 19:00,221279,77220,27.1,47.2,67.8,31.496357,64
11/25/2014 20:00,226237,74628,31.3,45.3,70.4,31.503474,64
11/25/2014 21:00,243807,82606,26.2,52.1,71.5,31.511352,64
11/25/2014 22:00,172021,56315,25,40.4,52.1,31.516723,64
11/25/2014 23:00,97661,34292,27.6,32.9,36.4,31.519993,64
11/26/2014 0:00,64006,22251,18,31.3,28.4,31.522115,64
11/26/2014 1:00,21438,7581,13.7,30.9,10.3,31.522838,64
11/26/2014 2:00,6700,2291,20.9,30.8,11.9,31.523056,64
11/26/2014 3:00,939,321,14.2,27.3,2.2,31.523087,64
11/26/2014 4:00,4803,1472,15.6,28.5,9.3,31.523227,64
11/26/2014 5:00,20459,6785,18.5,31.8,11.1,31.523874,64
11/26/2014 6:00,37377,11733,16.4,27.7,18.5,31.524993,64
11/26/2014 7:00,74076,24411,25,30,30.5,31.527321,64
11/26/2014 8:00,108886,35423,20.4,37.8,38.5,31.5307,64
11/26/2014 9:00,204505,60646,23.3,38.2,63.1,31.536483,64
11/26/2014 10:00,209970,73886,24.9,47.3,61.9,31.54353,64
11/26/2014 11:00,254140,93231,27.6,57,83.3,31.552421,64
11/26/2014 12:00,262673,86981,27.9,49.9,77,31.560716,64
11/26/2014 13:00,276272,88921,29.6,48.2,78.7,31.569196,64
11/26/2014 14:00,199235,69233,30.5,42.8,63.6,31.575799,64
11/26/2014 15:00,221213,74068,25.7,46,64.1,31.582862,64
11/26/2014 16:00,209621,65488,35.9,45.4,61.3,31.589108,64
11/26/2014 17:00,232302,69944,24.7,44,62,31.595778,64
11/26/2014 18:00,220069,74024,22.4,42.8,69,31.602838,64
11/26/2014 19:00,214014,67574,31.2,43.3,61.6,31.609282,64
11/26/2014 20:00,182399,65518,27,43.1,61.9,31.61553,64
11/26/2014 21:00,236433,74218,26.7,41.8,66,31.622608,64
11/26/2014 22:00,163436,53514,25.8,38.6,48.6,31.627712,64
11/26/2014 23:00,90291,27758,18.8,32.8,24.8,31.630359,64
11/27/2014 0:00,65915,21586,18.9,29.3,24.9,31.632418,64
11/27/2014 1:00,29854,9588,11,27.2,15.4,31.633332,64
11/27/2014 2:00,2708,822,17.4,20.9,5.2,31.63341,64
11/27/2014 3:00,1083,363,15.8,22.5,5.5,31.633445,64
11/27/2014 4:00,4582,1679,11.4,19.7,6.8,31.633605,64
11/27/2014 5:00,16143,5075,12.9,27.3,14.1,31.634089,64
11/27/2014 6:00,40219,12961,17.9,32.4,16.7,31.635325,64
11/27/2014 7:00,84109,26790,23.1,34.8,25.8,31.63788,64
11/27/2014 8:00,88734,30774,15.8,37.7,38.1,31.640815,64
11/27/2014 9:00,190759,59350,27.4,45.4,54,31.646475,64
11/27/2014 10:00,246076,80427,31.5,47.5,73.4,31.654145,64
11/27/2014 11:00,271081,86618,29.8,44.8,77.4,31.662406,64
11/27/2014 12:00,251143,87413,27.8,48.6,80.1,31.670742,64
11/27/2014 13:00,245627,87778,31,51.1,78.7,31.679113,64
11/27/2014 14:00,161138,53271,21.1,39.8,49.5,31.684193,64
11/27/2014 15:00,204281,67530,27.9,40.4,59.5,31.690634,64
11/27/2014 16:00,252965,79266,28.6,46.5,65.6,31.698193,64
11/27/2014 17:00,255788,85549,30.4,49.7,73.9,31.706352,64
11/27/2014 18:00,160497,60847,25.4,39.6,57.2,31.712154,64
11/27/2014 19:00,232530,70172,27.3,45.2,63.9,31.718847,64
11/27/2014 20:00,217691,71260,25.1,44.3,64.1,31.725642,64
11/27/2014 21:00,216981,69890,22.7,46.3,62.8,31.732308,64
11/27/2014 22:00,189111,61445,29.8,40.3,57.1,31.738168,64
11/27/2014 23:00,99070,34129,19.4,33,35.2,31.741422,64
11/28/2014 0:00,57396,19484,19.6,29.6,19.2,31.743281,64
11/28/2014 1:00,26068,9200,14.5,27.7,11.1,31.744158,64
11/28/2014 2:00,6183,2052,15,30.8,9.3,31.744354,64
11/28/2014 3:00,1103,370,13.9,26.6,7.2,31.744389,64
11/28/2014 4:00,4673,1547,21.7,23.8,5.3,31.744536,64
11/28/2014 5:00,20007,6201,15.8,28.1,13.4,31.745128,64
11/28/2014 6:00,34621,11392,17,28,14.1,31.746214,64
11/28/2014 7:00,73715,25493,21,26.9,32.2,31.748645,64
11/28/2014 8:00,95065,33628,24.4,33.3,32.9,31.751852,64
11/28/2014 9:00,142078,52992,27.2,40.9,51.8,31.756906,64
11/28/2014 10:00,204740,72419,28.1,40.6,67.5,31.763812,64
11/28/2014 11:00,210417,78569,28.9,45.1,71,31.771305,64
11/28/2014 12:00,230163,84120,26.9,44,73,31.779328,64
11/28/2014 13:00,295934,88738,33.1,53.2,79.2,31.78779,64
11/28/2014 14:00,237622,72807,28.6,44.1,65.3,31.794734,64
11/28/2014 15:00,204762,66180,26.1,49,62.4,31.801045,64
11/28/2014 16:00,201791,63400,22.3,38.8,59.9,31.807091,64
11/28/2014 17:00,231568,73032,23.3,43.5,65.8,31.814056,64
11/28/2014 18:00,214289,76516,27.3,45.8,73.8,31.821353,64
11/28/2014 19:00,159130,59007,26,38.5,56.8,31.826981,64
11/28/2014 20:00,201114,70390,28.7,45,67.2,31.833694,64
11/28/2014 21:00,289150,82989,36,43.3,73.9,31.841608,64
11/28/2014 22:00,185366,57881,28.6,41.7,52.4,31.847128,64
11/28/2014 23:00,89895,30799,24.5,37,26.1,31.850065,64
11/29/2014 0:00,73030,23222,16.5,29,27,31.85228,64
11/29/2014 1:00,30660,9939,11.5,25.1,15.8,31.853228,64
11/29/2014 2:00,3901,1355,18.4,22.2,11.1,31.853357,64
11/29/2014 3:00,1080,330,15.3,25.3,6.3,31.853389,64
11/29/2014 4:00,4958,1646,11.5,25.7,9.2,31.853546,64
11/29/2014 5:00,14163,5590,13.8,20.3,9.7,31.854079,64
11/29/2014 6:00,33412,10759,17.9,27.3,15.8,31.855105,64
11/29/2014 7:00,66034,21158,20.1,30,25.7,31.857122,64
11/29/2014 8:00,109606,37421,18.2,34.8,37.3,31.860691,64
11/29/2014 9:00,151872,48762,25.6,37.2,45.7,31.865342,64
11/29/2014 10:00,222258,70709,28.7,41,61,31.872085,64
11/29/2014 11:00,235009,78241,28,46.5,68.1,31.879547,64
11/29/2014 12:00,288821,91347,29,48.2,81,31.888258,64
11/29/2014 13:00,204972,72708,27.6,45.5,66.5,31.895192,64
11/29/2014 14:00,235405,74345,31,52.3,63.5,31.902282,64
11/29/2014 15:00,182322,59855,23.3,43.7,58.3,31.90799,64
11/29/2014 16:00,219153,70573,24.4,45.2,62.7,31.914721,64
11/29/2014 17:00,122598,45317,19.2,38.1,46.7,31.919043,64
11/29/2014 18:00,148976,45249,27.2,38.2,43.5,31.923358,64
11/29/2014 19:00,154514,49093,21.8,41.4,45.1,31.92804,64
11/29/2014 20:00,123949,42176,18.1,40.2,40.9,31.932062,64
11/29/2014 21:00,136887,47921,21.2,39.6,45.6,31.936632,64
11/29/2014 22:00,145394,43633,23.7,38.9,42.4,31.940793,64
11/29/2014 23:00,80309,27186,25.9,36.7,30.7,31.943386,64
11/30/2014 0:00,58093,19936,15.1,32,23.2,31.945287,64
11/30/2014 1:00,24795,7633,18.2,23.5,11.4,31.946015,64
11/30/2014 2:00,3813,1270,15.7,32,13.7,31.946136,64
11/30/2014 3:00,1017,335,10.4,22.3,6.5,31.946168,64
11/30/2014 4:00,2669,971,14.4,25.8,7.8,31.946261,64
11/30/2014 5:00,8555,2736,14.5,26.7,10.2,31.946522,64
11/30/2014 6:00,11906,3545,14.8,20.7,9,31.94686,64
11/30/2014 7:00,30334,9740,17.8,25.7,11,31.947789,64
11/30/2014 8:00,62201,22209,16.1,34,27.6,31.949907,64
11/30/2014 9:00,108211,39174,19.4,29.2,33.5,31.953643,64
11/30/2014 10:00,179340,58244,23.9,42.2,54.8,31.959197,64
11/30/2014 11:00,218861,70752,27.3,51.8,67.7,31.965945,64
11/30/2014 12:00,256617,80303,30.1,44.7,73.2,31.973603,64
11/30/2014 13:00,264630,77501,28.1,44.9,67.7,31.980994,64
11/30/2014 14:00,202861,63346,30.7,45.4,59.2,31.987035,64
11/30/2014 15:00,209237,69015,27.9,44.3,65.7,31.993617,64
11/30/2014 16:00,161802,51831,29.4,39.9,49.6,31.99856,64
11/30/2014 17:00,180766,69513,23,45.7,63.8,32.005189,64
11/30/2014 18:00,193526,66091,24,50.2,61.6,32.011492,64
11/30/2014 19:00,212398,73687,29.7,43.1,63.8,32.018519,64
11/30/2014 20:00,223776,78326,35.5,46.1,71.2,32.025989,64
11/30/2014 21:00,172765,64757,23.3,43.5,55.9,32.032165,64
11/30/2014 22:00,130047,42756,23.2,41.2,39.9,32.036242,64
11/30/2014 23:00,83531,29511,21.1,38.2,31.3,32.039057,64
12/1/2014 0:00,63352,21310,21,28.7,23.3,32.041089,64
12/1/2014 1:00,24597,9290,19.5,22.9,15.5,32.041975,64
12/1/2014 2:00,6257,2030,17.7,20.4,6.7,32.042169,64
12/1/2014 3:00,1236,435,15.5,23.3,14.9,32.04221,64
12/1/2014 4:00,8920,2735,15.8,31.4,8.3,32.042471,64
12/1/2014 5:00,19947,6246,11.2,26.3,12.3,32.043067,64
12/1/2014 6:00,50905,18388,17.7,31.1,24.2,32.04482,64
12/1/2014 7:00,85337,33665,22.2,35.9,35.2,32.048031,64
12/1/2014 8:00,121543,44630,17.1,32.2,40.1,32.052287,64
12/1/2014 9:00,161565,51616,27.8,39.9,49.6,32.057209,64
12/1/2014 10:00,276360,92717,31.2,47.4,79.2,32.066052,64
12/1/2014 11:00,286535,94863,28.3,50.1,88,32.075098,64
12/1/2014 12:00,270260,93219,33.8,51.5,87.1,32.083988,64
12/1/2014 13:00,252801,84471,26.4,52.4,76.3,32.092044,64
12/1/2014 14:00,293431,90188,33.6,45.9,77.5,32.100645,64
12/1/2014 15:00,213370,79862,27.8,45.9,75.5,32.108261,64
12/1/2014 16:00,234594,70123,25.9,47.2,63.7,32.114949,64
12/1/2014 17:00,239623,80620,31.5,46,76.6,32.122637,64
12/1/2014 18:00,245921,77019,27.3,44,71.4,32.129983,64
12/1/2014 19:00,245679,79743,26.4,46.1,69.3,32.137587,64
12/1/2014 20:00,301059,95641,27.1,44,85.5,32.146708,64
12/1/2014 21:00,275525,87949,29.7,41.8,79,32.155096,64
12/1/2014 22:00,211412,72800,23.4,47.6,66,32.162039,64
12/1/2014 23:00,97126,35081,21.4,29.9,32.2,32.165384,64
12/2/2014 0:00,67647,21145,17.5,26,26.5,32.167401,64
12/2/2014 1:00,29641,8996,22.5,26.6,12.7,32.168259,64
12/2/2014 2:00,6090,1921,15.2,19.4,2.6,32.168442,64
12/2/2014 3:00,998,306,9.8,27,12.5,32.168471,64
12/2/2014 4:00,4950,1840,15.5,22.1,8.9,32.168647,64
12/2/2014 5:00,14500,5444,16.7,27.9,14.7,32.169166,64
12/2/2014 6:00,48175,15688,17.3,25.7,19.7,32.170662,64
12/2/2014 7:00,61544,20966,13.7,31.9,25.1,32.172661,64
12/2/2014 8:00,89646,27307,21.9,34,29.5,32.175266,64
12/2/2014 9:00,180391,65183,29.5,39.8,58.9,32.181482,64
12/2/2014 10:00,231449,75815,26.5,51,65.3,32.188712,64
12/2/2014 11:00,255843,88118,30.4,51,75.2,32.197116,64
12/2/2014 12:00,266075,89446,35.9,49.1,77.4,32.205646,64
12/2/2014 13:00,317880,99544,30.3,58,90.5,32.215139,64
12/2/2014 14:00,210037,71032,24,49.6,61.8,32.221913,64
12/2/2014 15:00,221305,76032,28.7,47,69,32.229164,64
12/2/2014 16:00,225541,82390,31.7,47.3,73.1,32.237022,64
12/2/2014 17:00,193478,65392,26,48.6,59.3,32.243258,64
12/2/2014 18:00,218045,74623,26.5,44.5,65.7,32.250375,64
12/2/2014 19:00,190524,67551,28.9,42.5,60.7,32.256817,64
12/2/2014 20:00,212418,72758,29.6,43.1,66.3,32.263756,64
12/2/2014 21:00,268985,87666,33.7,43.9,80.1,32.272116,64
12/2/2014 22:00,176295,56598,27.4,41.7,46.8,32.277514,64
12/2/2014 23:00,97380,34212,25.6,29.1,34.8,32.280776,64
12/3/2014 0:00,61897,19145,17.8,32.7,22.5,32.282602,64
12/3/2014 1:00,29771,9217,18.2,23.4,14.7,32.283481,64
12/3/2014 2:00,5870,1942,15.4,28,8.7,32.283666,64
12/3/2014 3:00,1057,368,17.1,24.4,7.7,32.283701,64
12/3/2014 4:00,4521,1488,14.5,26,10.5,32.283843,64
12/3/2014 5:00,20394,6662,14.6,25.8,9.2,32.284479,64
12/3/2014 6:00,63369,22836,18,29.8,24.8,32.286656,64
12/3/2014 7:00,101804,32195,24.4,32,32.9,32.289727,64
12/3/2014 8:00,126240,39276,18.9,35.5,36.5,32.293472,64
12/3/2014 9:00,216439,67176,28.4,43.1,62.9,32.299879,64
12/3/2014 10:00,235478,78544,27.9,52.4,68.2,32.307369,64
12/3/2014 11:00,278450,79396,32.4,54.9,69.7,32.314941,64
12/3/2014 12:00,260601,92824,30.6,55.9,83.1,32.323794,64
12/3/2014 13:00,275360,86430,28.7,49.3,77.7,32.332036,64
12/3/2014 14:00,251792,82880,29.1,40.4,74.5,32.33994,64
12/3/2014 15:00,211251,76496,24.3,44,71.3,32.347235,64
12/3/2014 16:00,189171,61996,26.1,42.3,54.5,32.353148,64
12/3/2014 17:00,225416,71282,26.3,40.9,64.2,32.359946,64
12/3/2014 18:00,202116,63381,28.7,45.3,58,32.36599,64
12/3/2014 19:00,233739,69877,25.3,46.1,64.2,32.372654,64
12/3/2014 20:00,202683,71251,27.2,47.9,63.7,32.379449,64
12/3/2014 21:00,275674,88870,33.9,48.7,78.9,32.387925,64
12/3/2014 22:00,192353,66195,22.4,41.6,61.4,32.394237,64
12/3/2014 23:00,97057,32462,22.1,32.9,31,32.397333,64
12/4/2014 0:00,53258,18335,20.7,31.5,19.8,32.399082,64
12/4/2014 1:00,26206,8870,17.8,23.1,13.9,32.399928,64
12/4/2014 2:00,3925,1243,10.3,29,9.1,32.400046,64
12/4/2014 3:00,1559,493,17.7,24.5,7.4,32.400093,64
12/4/2014 4:00,7937,2329,10.3,25.3,7.8,32.400315,64
12/4/2014 5:00,17984,5817,11.4,27.2,10.1,32.40087,64
12/4/2014 6:00,39171,13933,15.5,31.6,17.9,32.402199,64
12/4/2014 7:00,73025,24019,19.2,32.8,26,32.40449,64
12/4/2014 8:00,111827,39068,22.2,36.3,40.9,32.408215,64
12/4/2014 9:00,177533,60016,21.5,44,56,32.413939,64
12/4/2014 10:00,245544,84368,28.8,54.5,74.2,32.421985,64
12/4/2014 11:00,285630,95720,34.3,46.6,87.4,32.431113,64
12/4/2014 12:00,271775,93527,27.2,51.9,78,32.440033,64
12/4/2014 13:00,269158,81810,30.7,50,74,32.447835,64
12/4/2014 14:00,241592,79875,30.3,44.7,71.9,32.455452,64
12/4/2014 15:00,197296,66118,23.6,41.2,64.6,32.461758,64
12/4/2014 16:00,182585,65144,24.4,45.7,60.6,32.46797,64
12/4/2014 17:00,208692,73212,23.5,47.6,70.7,32.474952,64
12/4/2014 18:00,256391,75068,26.6,48.9,67.7,32.482112,64
12/4/2014 19:00,235313,78695,27.7,53.7,69.2,32.489616,64
12/4/2014 20:00,214608,70393,26.2,43.3,67.7,32.49633,64
12/4/2014 21:00,246055,78339,29.3,44,73,32.503801,64
12/4/2014 22:00,198429,64206,26,43.2,57,32.509924,64
12/4/2014 23:00,87733,31779,22.7,34.4,31.6,32.512954,64
12/5/2014 0:00,67026,20124,18.9,32.8,20.9,32.514874,64
12/5/2014 1:00,31221,9705,16.5,23.4,13.8,32.515799,64
12/5/2014 2:00,4588,1411,19.3,24.8,8,32.515934,64
12/5/2014 3:00,860,269,19.5,25,5.4,32.515959,64
12/5/2014 4:00,7124,2390,16.3,27.8,9.3,32.516187,64
12/5/2014 5:00,20529,6643,19,29.7,9.9,32.516821,64
12/5/2014 6:00,31318,10004,17.6,24.5,16.9,32.517775,64
12/5/2014 7:00,102641,32145,15.2,33.6,34.4,32.52084,64
12/5/2014 8:00,117661,38928,20.3,34.4,40.1,32.524553,64
12/5/2014 9:00,178316,54842,21.9,39.2,50.8,32.529783,64
12/5/2014 10:00,171616,62801,24.4,45.8,61.2,32.535772,64
12/5/2014 11:00,199749,76601,25.4,46.4,71,32.543077,64
12/5/2014 12:00,238365,79833,26.7,47.3,72.7,32.550691,64
12/5/2014 13:00,252980,78184,29.2,46.1,73.1,32.558147,64
12/5/2014 14:00,220752,72259,24.9,44.2,63.4,32.565038,64
12/5/2014 15:00,163576,59834,24.6,41.4,62.6,32.570744,64
12/5/2014 16:00,226463,73810,23.9,45.3,65.9,32.577783,64
12/5/2014 17:00,189573,58004,29.5,45,57,32.583315,64
12/5/2014 18:00,149647,52348,22.5,37.5,50.7,32.588307,64
12/5/2014 19:00,141842,54146,24.6,38.4,52.9,32.593471,64
12/5/2014 20:00,251300,80179,28.2,44.9,71.4,32.601118,64
12/5/2014 21:00,211486,74297,20.2,48.1,69.4,32.608203,64
12/5/2014 22:00,190207,59548,20.8,41,54.8,32.613882,64
12/5/2014 23:00,81658,31187,22.9,35.1,31.6,32.616856,64
12/6/2014 0:00,72371,20838,16.9,32.2,21.5,32.618844,64
12/6/2014 1:00,28490,9530,14.4,25.1,11.7,32.619752,64
12/6/2014 2:00,4459,1562,17.7,20.6,8.6,32.619901,64
12/6/2014 3:00,1027,359,12.5,27,7.9,32.619936,64
12/6/2014 4:00,4730,1565,15.9,24.9,5.1,32.620085,64
12/6/2014 5:00,17675,5786,20,23.4,9.5,32.620637,64
12/6/2014 6:00,45355,16205,18.4,24.6,19.5,32.622182,64
12/6/2014 7:00,58452,19401,15.7,32.5,22.7,32.624032,64
12/6/2014 8:00,101803,32960,23.3,29.5,31.7,32.627176,64
12/6/2014 9:00,156626,53146,22.8,39,49.4,32.632244,64
12/6/2014 10:00,258702,76514,29.4,50.5,73.8,32.639541,64
12/6/2014 11:00,229670,80961,32.5,50.7,74.1,32.647262,64
12/6/2014 12:00,293497,87149,30.6,49.7,77.4,32.655573,64
12/6/2014 13:00,201419,65057,21.3,48.4,59.9,32.661778,64
